seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
36,1,0,0,968,0,0,873,654,18.546,1.5837,0.9133,0.9251,0.9079,0.9219,2756,A,B,A,B,0,0,0,0
36,2,0,0,328,0,0,296,594,16.1895,1.5832,0.948,0.8964,0.8761,0.8901,920,A,B,A,B,0,1,0,0
36,3,0,0,55,0,0,39,652,18.2645,1.5662,0.9403,0.8366,0.6136,0.9784,134,A,B,A,B,0,1,0,0
36,4,0,0,22,0,0,15,679,18.4577,1.5475,0.9544,0.7793,0.5917,0.8631,50,A,B,A,B,3,1,0,0
36,5,0,0,25,0,0,19,643,17.9876,1.5247,0.7219,0.7219,0.8524,0.5436,56,A,B,A,B,3,1,0,0
36,6,1,3,16,0,0,13,632,18.0293,1.5784,0.9183,0.9183,0.9544,0.9544,45,A,B,A,B,1,1,0,0
36,7,1,2,17,0,0,9,718,19.7418,1.5259,0.8813,1.0,0.9544,1.0,44,A,B,A,B,4,1,0,0
36,8,0,0,13,0,0,7,657,18.2357,1.541,0.7642,0.9852,0.9183,0.971,30,A,B,A,B,4,1,0,0
36,9,0,0,12,0,0,4,663,18.8348,1.4399,0.8813,0.7219,0.0,0.9183,29,A,neutral,A,B,3,1,0,0
36,10,0,0,9,0,0,11,674,18.8172,1.543,0.9544,0.971,0.0,0.0,26,A,B,A,B,1,1,0,0
36,11,0,0,10,0,0,9,646,17.1268,1.5697,0.8631,1.0,0.65,0.5917,26,A,B,A,B,1,1,0,0
36,12,0,0,19,0,0,18,677,19.1953,1.5664,0.7496,0.874,0.8454,0.8113,50,A,B,A,B,0,1,0,0
36,13,0,0,8,0,0,9,655,18.2218,1.5653,0.0,0.994,0.0,0.8113,23,A,B,A,B,4,1,0,0
36,14,0,0,11,1,2,12,662,18.2256,1.5275,0.0,0.8813,0.5917,0.8631,29,A,B,A,B,3,1,0,0
36,15,0,0,9,0,0,13,644,18.3808,1.5524,0.5436,0.7642,1.0,0.9183,30,A,B,A,B,4,0,0,0
36,16,0,0,8,1,2,12,621,17.1635,1.5647,0.994,0.65,1.0,0.8813,31,A,B,A,B,4,0,0,0
36,17,0,0,14,0,0,17,689,19.5402,1.5389,0.994,0.469,0.8454,0.0,40,A,B,A,B,4,0,0,0
36,18,0,0,16,0,0,20,707,20.9046,1.4949,0.971,0.5033,0.0,0.7219,44,A,B,A,B,4,0,0,0
36,19,0,0,18,1,3,20,619,17.8747,1.491,0.8113,0.5917,0.684,0.5436,46,A,B,A,B,4,0,0,0
36,20,0,0,20,0,0,12,676,18.5713,1.4855,0.7219,0.0,0.9183,0.5436,40,A,B,A,B,4,0,0,0
36,21,0,0,10,1,2,7,678,18.6554,1.5029,0.9183,0.9852,0.994,0.9911,33,A,B,A,B,4,0,0,0
36,22,0,0,9,0,0,8,664,17.7094,1.5524,0.9183,0.994,0.9911,1.0,30,A,B,A,B,4,0,0,0
36,23,0,0,20,0,0,11,653,19.8617,1.4779,0.8113,0.8113,0.6194,0.65,39,A,B,A,B,4,0,0,0
36,24,0,0,13,0,0,14,688,18.0761,1.5605,0.9911,0.8454,0.5033,0.5917,36,A,B,A,B,4,0,0,0
36,25,0,0,14,0,0,5,607,16.5729,1.4618,0.5033,0.9852,0.9183,1.0,27,A,B,A,B,4,0,0,0
