seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
2,1,3,1.5845,0,0,2721,1.545376,0.54294,3,0.0,2.01,1.567976,1.041906,3,0.0,1.97,1.576347,1.868819,3,0.0,1.98
2,2,0,1.5839,0,1,977,1.62439,2.246437,3,0.0,1.84,1.59642,2.22154,3,0.0,1.87,1.558308,1.796031,3,0.0,1.89
2,3,0,1.5658,1,1,142,1.594401,1.435151,4,0.0,1.89,1.565663,0,2,1.0,1.89,1.59193,1.927734,3,0.0,1.91
2,4,0,1.5395,1,1,54,1.560039,0,2,1.0,1.9,1.528796,2.512953,4,0.0,1.9,1.618232,0.048739,2,1.0,1.9
2,5,2,1.5735,3,1,39,1.547532,0.814899,4,0.0,1.9,1.573432,0.932868,3,0.0,1.84,1.541968,1.704546,3,0.0,1.84
2,6,0,1.5746,1,1,43,1.535783,1.3212,3,0.0,1.83,1.523014,0.237801,3,0.0,1.9,1.576052,1.159036,3,0.0,1.89
2,7,0,1.502,2,1,26,1.565763,2.374566,4,0.0,1.89,1.600365,1.76889,5,0.0,1.91,1.571941,2.102128,3,0.0,1.94
2,8,0,1.4955,3,1,36,1.586085,1.230561,4,0.0,1.93,1.598921,1.379589,3,0.0,1.83,1.58401,1.208762,4,0.0,1.85
2,9,0,1.5557,4,1,33,1.583085,2.320533,4,0.0,1.89,1.63481,0.875735,3,0.0,1.87,1.540993,1.305799,4,0.0,1.89
2,10,0,1.569,4,1,33,1.550103,1.89217,5,0.0,1.91,1.578922,2.391484,4,0.0,1.92,1.529431,1.185098,3,0.3333,1.92
2,11,0,1.5382,4,1,32,1.51804,0.90815,4,0.0,1.89,1.58798,1.287545,4,0.0,1.9,1.563315,1.170927,3,0.125,1.89
2,12,1,1.5277,4,1,35,1.562419,1.922415,4,0.125,1.89,1.550578,2.073481,4,0.0,1.88,1.614579,1.551462,3,0.0,1.86
2,13,0,1.433,4,1,19,1.521306,0,2,1.0,1.87,1.596426,1.922146,3,0.0,1.82,1.583495,0,2,1.0,1.85
2,14,0,1.5657,4,1,34,1.554271,2.119454,3,0.0,1.86,1.598124,1.679155,4,0.0,1.88,1.58015,1.211343,4,0.0,1.88
2,15,0,1.5779,4,1,38,1.628189,2.050485,4,0.0,1.88,1.573013,0,2,1.0,1.84,1.555125,2.23363,4,0.0,1.85
2,16,0,1.5787,1,1,40,1.529473,1.359712,3,0.0,1.8,1.557994,1.316463,3,0.0,1.89,1.57707,0,2,1.0,1.85
2,17,0,1.5709,4,1,37,1.551107,1.415627,4,0.0,1.85,1.528022,2.797969,3,0.0,1.92,1.563218,1.466675,3,0.0,1.88
2,18,1,1.5816,1,1,36,1.547923,0,2,1.0,1.85,1.535584,1.456365,3,0.0,1.91,1.570489,2.0213,4,0.0,1.89
2,19,0,1.585,3,1,36,1.604553,0.432194,3,0.0,1.93,1.514409,0.9578,3,0.0,1.87,1.579689,0.137699,3,0.0,1.85
2,20,0,1.5222,3,1,34,1.565364,2.044472,3,0.0,1.87,1.564568,0.646605,3,0.0,1.89,1.510772,2.177878,4,0.0,1.85
2,21,0,1.5126,3,1,26,1.579159,2.158559,3,0.0,1.88,1.595667,1.456344,3,0.0,1.86,1.528061,0.52558,4,0.5,1.82
2,22,0,1.5684,4,0,41,1.622858,1.217686,4,0.0,1.86,1.477377,1.09128,3,0.0,1.85,1.524116,1.413735,3,0.0,1.89
2,23,0,1.5206,4,0,34,1.537127,0.66479,3,0.0,1.89,1.524059,2.524687,3,0.0,1.92,1.549199,0.894611,4,0.0,1.87
2,24,0,1.579,4,0,27,1.649073,1.205419,4,0.0,1.98,1.562659,0.513292,3,0.0,1.83,1.550245,2.270097,3,0.0,1.87
2,25,0,1.5816,4,0,36,1.592879,1.328468,4,0.0,1.87,1.560772,0.501451,3,0.0,1.89,1.557519,1.271246,4,0.0,1.88
