seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
456,1,0.0,106,92,3,0,9,0,0,0,2,96,10,100,6,52,54,106,0,0,10,1.8124
456,2,0.0,70,58,3,0,9,0,0,0,0,65,5,66,4,34,36,70,0,0,10,1.987
456,3,0.0,28,26,0,0,2,0,0,0,0,26,2,28,0,12,16,28,0,0,4,1.3553
456,4,0.0,12,9,1,0,2,0,0,0,0,10,2,11,1,7,5,12,0,0,5,1.9508
456,5,0.0,13,12,1,0,0,0,0,0,0,13,0,13,0,9,4,13,0,0,3,1.2389
456,6,0.0,9,9,0,0,0,0,0,0,0,9,0,9,0,5,4,9,0,0,2,0.9911
456,7,0.0,17,16,1,0,0,0,0,0,0,17,0,17,0,7,10,17,0,0,3,1.221
456,8,0.0,18,5,4,0,5,0,0,0,4,10,8,16,2,9,9,18,0,0,10,3.0588
456,9,0.0,7,6,0,0,0,0,0,0,1,6,1,7,0,6,1,7,0,0,3,1.1488
456,10,0.0,8,6,1,0,1,0,0,0,0,7,1,8,0,3,5,8,0,0,4,1.75
456,11,0.0,15,14,0,0,1,0,0,0,0,14,1,15,0,6,9,15,0,0,3,1.2729
456,12,0.0,18,15,1,0,0,0,0,0,2,18,0,18,0,6,12,18,0,0,4,1.6122
456,13,0.0,18,12,5,0,0,0,0,0,1,17,1,18,0,7,11,18,0,0,5,2.0579
456,14,0.0,15,15,0,0,0,0,0,0,0,15,0,15,0,6,9,15,0,0,2,0.971
456,15,0.0,16,14,1,0,0,0,0,0,1,16,0,15,1,8,8,16,0,0,4,1.5306
456,16,0.0,17,12,2,0,2,0,0,0,1,15,2,17,0,6,11,17,0,0,7,2.1296
456,17,0.0,15,12,0,0,2,0,0,0,1,14,1,15,0,6,9,15,0,0,5,1.8228
456,18,0.0,15,13,0,0,0,0,0,0,2,14,1,13,2,8,7,15,0,0,4,1.5628
456,19,0.0,28,25,2,0,1,0,0,0,0,27,1,28,0,16,12,28,0,0,4,1.4313
456,20,0.0,12,6,1,0,5,0,0,0,0,10,2,10,2,8,4,12,0,0,7,2.585
456,21,0.0,9,5,2,0,2,0,0,0,0,8,1,9,0,6,3,9,0,0,5,2.0588
456,22,0.0,14,14,0,0,0,0,0,0,0,14,0,14,0,4,10,14,0,0,2,0.8631
456,23,0.0,5,5,0,0,0,0,0,0,0,5,0,5,0,1,4,5,0,0,2,0.7219
456,24,0.0,8,6,0,0,2,0,0,0,0,7,1,8,0,4,4,8,0,0,4,1.8113
456,25,0.0,15,11,1,0,3,0,0,0,0,12,3,14,1,5,10,15,0,0,6,2.0635
