seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
21,20,2883,22,22,0.4139,0.6758,0.8564,14.7024,9,7,18,56,52,0.8881,0.2181,25.4,221,95,22,40,5.9,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,2,1,0.10526315789473684
21,21,2854,19,19,0.5873,0.6637,0.8267,12.6191,9,1,12,75,40,0.7936,0.2876,54.3,166,95,19,40,6.15,18,30,13,0,0,0,0,2,6,9,1,9,0,1,1,1,1,0.05263157894736842
21,22,2902,19,19,0.5739,0.6721,0.8238,13.5292,9,2,12,73,41,0.759,0.3075,54.1,167,96,19,32,5.88,9,10,2,0,0,0,0,0,5,3,4,5,1,3,1,4,1,0.3125
21,23,2994,16,16,0.6549,0.6647,0.84,14.4793,9,1,13,69,28,0.7974,0.2524,82.4,120,97,16,31,5.45,7,8,0,0,1,2,0,0,2,3,2,3,1,1,1,2,0,0.42857142857142855
21,24,2951,14,14,0.7391,0.6719,0.8303,11.9672,11,0,7,64,18,0.7498,0.3103,91.5,91,97,14,30,5.63,10,10,0,0,1,0,0,0,0,9,1,4,1,0,0,1,0,0.5
21,25,2952,14,14,0.7381,0.6711,0.8277,10.3984,11,0,7,64,15,0.7604,0.2791,90.2,91,98,14,27,5.78,9,10,0,0,1,0,0,1,2,6,1,5,0,0,1,0,1,0.4666666666666667
21,26,2942,15,15,0.7222,0.6628,0.8449,12.6991,10,0,10,70,10,0.7752,0.2925,106.1,105,100,15,23,5.61,9,9,1,0,0,0,0,0,6,2,0,1,0,0,1,0,1,0.4666666666666667
21,27,2926,15,15,0.7417,0.6703,0.839,11.3231,11,0,9,74,16,0.7914,0.2618,113.8,105,100,15,22,6.41,7,8,1,0,0,0,1,0,2,4,1,0,1,0,1,1,1,0.5333333333333333
21,28,2828,15,15,0.7056,0.6824,0.8396,14.2507,11,1,10,70,18,0.8175,0.2683,102.4,105,101,15,23,7.13,9,11,1,1,1,0,0,0,6,2,0,1,0,0,1,0,0,0.5333333333333333
21,29,2876,15,15,0.7273,0.6599,0.8344,12.973,12,0,8,76,15,0.7942,0.2683,86.8,105,101,15,22,8.0,11,13,1,1,0,1,0,0,3,7,1,9,0,1,0,1,0,0.6
21,30,2825,15,15,0.7825,0.6692,0.842,13.0491,12,0,9,69,17,0.793,0.2814,81.8,105,102,15,14,7.14,11,15,6,0,1,0,0,0,6,2,0,3,0,0,0,0,0,0.5625
21,31,2821,16,16,0.7928,0.6626,0.8283,12.8846,14,0,10,82,18,0.7811,0.2672,77.5,120,103,16,11,7.36,13,16,3,1,0,0,0,0,7,5,2,0,1,0,1,1,1,0.6666666666666666
21,32,2870,15,15,0.7719,0.6617,0.8435,12.2586,13,0,10,70,18,0.769,0.2635,76.6,104,104,15,13,7.23,8,9,1,1,0,0,0,0,4,3,0,4,0,0,1,0,1,0.6666666666666666
21,33,2813,15,15,0.8296,0.6708,0.8351,10.7845,13,0,7,73,15,0.7806,0.2536,75.0,105,104,15,9,7.0,10,14,4,0,0,0,0,1,2,7,0,2,0,0,1,0,1,0.6666666666666666
21,34,2864,15,15,0.8407,0.6569,0.8272,9.669,13,0,8,74,13,0.7948,0.2611,70.6,105,104,15,7,6.86,10,10,0,0,0,0,0,0,4,6,0,2,0,0,1,0,0,0.625
21,35,2837,16,16,0.8264,0.6651,0.8369,11.8291,14,0,9,83,17,0.8158,0.2671,63.6,120,105,16,5,6.4,8,9,2,1,0,0,0,0,6,0,2,1,0,2,0,2,0,0.7142857142857143
21,36,2785,14,14,0.869,0.6575,0.8318,10.3582,13,0,7,66,18,0.8464,0.2304,72.0,91,105,14,6,4.67,8,8,0,0,1,1,0,0,0,6,2,0,2,0,0,2,0,0.9166666666666666
21,37,2832,12,12,0.8889,0.6753,0.838,10.6846,12,0,7,53,10,0.84,0.2408,94.9,66,105,12,8,4.5,5,5,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0.9166666666666666
21,38,2720,12,12,0.8873,0.6605,0.8343,9.913,12,0,5,52,8,0.8412,0.2216,75.4,66,105,12,7,4.71,8,8,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0.9166666666666666
21,39,2744,12,12,0.8854,0.671,0.8438,8.4888,12,0,4,53,7,0.8816,0.1969,75.7,66,105,12,7,5.71,3,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0.9166666666666666
