seed,from,to,familiarity
6,0,24,66.9276
6,0,58,44.5182
6,0,48,38.8401
6,0,37,2.4376
6,0,13,3.0507
6,0,76,45.4731
6,0,78,33.5326
6,0,79,17.555
6,0,77,11.5932
6,0,81,17.654
6,0,82,3.3182
6,0,84,57.6634
6,0,85,21.0383
6,0,86,12.4399
6,0,87,15.4424
6,37,24,8.1678
6,37,13,4.9139
6,37,48,11.718
6,37,76,14.5587
6,37,77,4.0784
6,37,78,12.1834
6,37,79,6.6869
6,37,81,5.4085
6,37,82,8.5705
6,37,84,12.5689
6,37,87,12.3942
6,48,13,1.2772
6,48,58,9.5626
6,48,24,34.1581
6,48,0,38.8401
6,48,37,12.1998
6,48,76,47.5456
6,48,78,8.2206
6,48,77,15.682
6,48,79,45.6087
6,48,81,7.0146
6,48,82,15.8771
6,48,84,28.7452
6,48,85,5.9795
6,48,86,30.0391
6,48,87,22.6276
6,58,0,28.1814
6,58,24,5.5389
6,58,76,7.4045
6,58,79,2.6586
6,58,81,1.4886
6,58,85,14.2827
6,58,87,21.3277
6,76,48,47.5456
6,76,37,14.5587
6,76,58,11.6105
6,76,13,1.4766
6,76,24,18.4878
6,76,0,45.4731
6,76,77,18.9759
6,76,78,16.7541
6,76,79,21.6835
6,76,82,20.5543
6,76,81,17.6586
6,76,84,29.6484
6,76,85,55.7033
6,76,87,36.4297
6,76,86,18.2261
6,77,76,18.9759
6,77,58,17.5256
6,77,37,5.1149
6,77,48,15.682
6,77,24,24.1038
6,77,79,43.9218
6,77,78,30.9904
6,77,0,11.5932
6,77,81,15.0824
6,77,82,34.0685
6,77,84,18.2379
6,77,85,22.3414
6,77,86,18.8321
6,77,87,30.1868
6,78,76,16.7541
6,78,0,33.5326
6,78,48,8.2206
6,78,37,28.6148
6,78,24,6.7409
6,78,13,3.9995
6,78,79,28.4928
6,78,58,10.7378
6,78,77,30.9904
6,78,82,24.5688
6,78,81,33.7632
6,78,84,13.2277
6,78,85,29.7956
6,78,86,13.3309
6,78,87,16.7
6,79,48,40.2952
6,79,76,19.3894
6,79,58,8.8658
6,79,78,17.8559
6,79,77,33.2415
6,79,0,17.555
6,79,24,30.5465
6,79,13,4.3883
6,79,37,10.1998
6,79,81,13.0525
6,79,82,1.81
6,79,84,5.816
6,79,85,22.998
6,79,86,7.6731
6,79,87,21.1868
6,81,37,15.359
6,81,48,7.0146
6,81,0,17.654
6,81,77,15.0824
6,81,76,17.6586
6,81,79,14.9328
6,81,78,33.7632
6,81,82,17.6389
6,81,58,29.3718
6,81,24,13.5503
6,81,84,16.3804
6,81,85,17.4705
6,81,86,10.5834
6,81,87,7.564
6,82,78,21.8515
6,82,48,11.6937
6,82,76,17.8882
6,82,37,8.443
6,82,58,12.4838
6,82,77,33.5349
6,82,81,16.232
6,82,79,1.3611
6,82,24,16.2212
6,82,84,14.0728
6,82,86,3.1383
6,82,87,11.488
6,84,0,40.8841
6,84,77,18.1085
6,84,78,3.5362
6,84,37,12.5689
6,84,81,15.4417
6,84,76,26.6789
6,84,82,14.0728
6,84,79,2.8906
6,84,48,14.6056
6,84,85,27.8205
6,84,24,9.6211
6,84,86,7.8584
6,85,81,17.4705
6,85,48,5.9795
6,85,79,24.1027
6,85,24,28.4034
6,85,58,16.9997
6,85,76,55.7033
6,85,0,21.0383
6,85,77,22.3414
6,85,78,29.7956
6,85,84,27.8205
6,85,86,1.8156
6,85,87,21.8048
6,86,48,30.0391
6,86,78,1.4382
6,86,82,3.1383
6,86,85,1.8156
6,86,87,16.2079
6,86,76,18.2261
6,86,84,7.8584
6,86,24,8.5287
6,87,48,22.6276
6,87,79,28.4982
6,87,81,7.564
6,87,78,16.7
6,87,86,17.7549
6,87,77,30.1868
6,87,37,12.3942
6,87,76,36.4297
6,87,0,15.4424
6,87,58,22.0727
6,87,82,11.488
6,87,85,21.8048
6,87,24,15.9555
6,87,84,9.8533
